# entry|column|replacementLength|symbols|observedCount
FREE_INITIAL|3|6|H2,T,Q,H3,H1,H1|1
FREE_INITIAL|3|6|H2,T,Q,H4,K,H1|1
FREE_INITIAL|3|6|H2,T,T,T,T,T|1
FREE_INITIAL|3|6|H2,X5,A,K,H4,Q|1
FREE_INITIAL|3|6|H3,A,H1,H1,H2,T|1
FREE_INITIAL|3|6|H3,A,H4,Scat,T,Q|1
FREE_INITIAL|3|6|H3,A,H5,H5,T,H2|1
FREE_INITIAL|3|6|H3,H1,H1,H4,H2,T|1
FREE_INITIAL|3|6|H3,H1,H4,A,K,J|1
FREE_INITIAL|3|6|H3,H1,K,X7,H5,H2|1
FREE_INITIAL|3|6|H3,H2,H2,H2,H2,T|1
FREE_INITIAL|3|6|H3,H2,K,A,J,T|1
FREE_INITIAL|3|6|H3,H3,H1,A,A,A|1
FREE_INITIAL|3|6|H3,H3,H1,H1,A,J|1
FREE_INITIAL|3|6|H3,H3,H1,H4,A,T|1
FREE_INITIAL|3|6|H3,H3,H3,A,H1,T|1
FREE_INITIAL|3|6|H3,H3,H3,H3,H5,H5|1
FREE_INITIAL|3|6|H3,H3,H3,H4,H2,K|1
FREE_INITIAL|3|6|H3,H3,H4,H1,T,H2|1
FREE_INITIAL|3|6|H3,H3,H4,J,J,J|1
FREE_INITIAL|3|6|H3,H3,H4,Q,Q,A|1
FREE_INITIAL|3|6|H3,H3,H5,A,K,X5|1
FREE_INITIAL|3|6|H3,H3,H5,X5,H1,A|1
FREE_INITIAL|3|6|H3,H3,J,H4,H4,H2|1
FREE_INITIAL|3|6|H3,H3,K,J,H1,H5|1
FREE_INITIAL|3|6|H3,H3,Q,H4,H4,X7|1
FREE_INITIAL|3|6|H3,H3,Q,J,J,T|1
FREE_INITIAL|3|6|H3,H3,Q,Q,H2,H1|1
FREE_INITIAL|3|6|H3,H3,Scat,H2,K,A|1
FREE_INITIAL|3|6|H3,H3,T,T,H5,H1|1
FREE_INITIAL|3|6|H3,H4,H1,K,A,T|1
FREE_INITIAL|3|6|H3,H4,J,J,K,A|1
FREE_INITIAL|3|6|H3,H5,H5,H2,A,A|1
FREE_INITIAL|3|6|H3,H5,H5,H5,H1,H1|1
FREE_INITIAL|3|6|H3,H5,H5,K,K,H4|1
FREE_INITIAL|3|6|H3,H5,K,H2,T,J|1
FREE_INITIAL|3|6|H3,H5,Q,H1,K,H2|1
FREE_INITIAL|3|6|H3,J,H5,H5,H1,H4|1
FREE_INITIAL|3|6|H3,J,K,H1,H1,H1|1
FREE_INITIAL|3|6|H3,J,K,K,K,A|1
FREE_INITIAL|3|6|H3,K,H2,J,J,J|1
FREE_INITIAL|3|6|H3,K,H2,Q,Q,H1|1
FREE_INITIAL|3|6|H3,K,K,A,J,H4|1
FREE_INITIAL|3|6|H3,Q,H1,H1,T,X15|1
FREE_INITIAL|3|6|H3,Q,J,K,A,H5|1
FREE_INITIAL|3|6|H3,Q,J,K,H4,A|1
FREE_INITIAL|3|6|H3,T,H1,H1,K,H5|1
FREE_INITIAL|3|6|H3,T,H2,A,A,H4|1
FREE_INITIAL|3|6|H3,T,H4,H2,H2,J|1
FREE_INITIAL|3|6|H4,A,Q,J,J,H1|1
FREE_INITIAL|3|6|H4,A,T,H2,H3,Q|1
FREE_INITIAL|3|6|H4,H1,H1,H5,T,H3|1
FREE_INITIAL|3|6|H4,H1,J,T,T,K|1
FREE_INITIAL|3|6|H4,H1,Q,K,A,T|1
FREE_INITIAL|3|6|H4,H2,A,H1,Q,K|1
FREE_INITIAL|3|6|H4,H2,H3,H3,H1,H1|1
FREE_INITIAL|3|6|H4,H2,H3,Q,A,H1|1
FREE_INITIAL|3|6|H4,H2,J,J,J,H3|1
FREE_INITIAL|3|6|H4,H2,T,K,A,J|1
FREE_INITIAL|3|6|H4,H3,H3,A,A,H2|1
FREE_INITIAL|3|6|H4,H3,H5,Q,Q,H1|1
FREE_INITIAL|3|6|H4,H3,H5,Q,Q,T|1
FREE_INITIAL|3|6|H4,H3,J,H2,H2,K|1
FREE_INITIAL|3|6|H4,H3,K,K,H1,H2|1
FREE_INITIAL|3|6|H4,H4,H2,H5,H5,H5|1
FREE_INITIAL|3|6|H4,H4,H3,H3,T,J|1
FREE_INITIAL|3|6|H4,H4,H3,J,H1,H1|1
FREE_INITIAL|3|6|H4,H4,H3,K,K,X7|1
FREE_INITIAL|3|6|H4,H4,H4,A,H1,H1|1
FREE_INITIAL|3|6|H4,H4,H4,H2,J,H5|1
FREE_INITIAL|3|6|H4,H4,H4,H3,Q,Q|1
FREE_INITIAL|3|6|H4,H4,H4,H4,H1,H1|1
FREE_INITIAL|3|6|H4,H4,H4,H4,Q,H2|1
FREE_INITIAL|3|6|H4,H4,H5,H5,H5,K|1
FREE_INITIAL|3|6|H4,H4,J,A,H5,K|1
FREE_INITIAL|3|6|H4,H4,J,H1,H2,H2|1
FREE_INITIAL|3|6|H4,H4,J,H2,H2,K|1
FREE_INITIAL|3|6|H4,H4,K,K,H1,Q|1
FREE_INITIAL|3|6|H4,H4,Scat,T,J,K|1
FREE_INITIAL|3|6|H4,H4,T,A,K,H5|1
FREE_INITIAL|3|6|H4,H4,T,T,K,X5|1
FREE_INITIAL|3|6|H4,H5,H1,H1,H1,H2|1
FREE_INITIAL|3|6|H4,J,J,J,T,H1|1
FREE_INITIAL|3|6|H4,J,T,Q,A,A|1
FREE_INITIAL|3|6|H4,K,K,K,X7,J|1
FREE_INITIAL|3|6|H4,K,T,H2,H2,J|1
FREE_INITIAL|3|6|H4,Q,A,A,H2,H2|1
FREE_INITIAL|3|6|H4,Q,H1,K,H5,J|1
FREE_INITIAL|3|6|H4,Q,J,H1,H5,H5|1
FREE_INITIAL|3|6|H4,T,H2,H2,A,K|1
FREE_INITIAL|3|6|H4,T,H3,H5,J,H2|1
FREE_INITIAL|3|6|H4,T,H5,A,A,A|1
FREE_INITIAL|3|6|H4,T,K,H1,H5,H2|1
FREE_INITIAL|3|6|H4,T,T,H3,H2,A|1
FREE_INITIAL|3|6|H5,A,A,H4,Q,Q|1
FREE_INITIAL|3|6|H5,A,A,Q,H1,J|1
FREE_INITIAL|3|6|H5,A,K,J,Q,T|1
FREE_INITIAL|3|6|H5,A,Q,H3,T,J|1
FREE_INITIAL|3|6|H5,A,Q,K,J,H2|1
FREE_INITIAL|3|6|H5,H1,H1,J,H4,H4|1
FREE_INITIAL|3|6|H5,H1,H1,X7,A,H3|1
FREE_INITIAL|3|6|H5,H1,K,J,A,H3|1
FREE_INITIAL|3|6|H5,H1,Q,A,A,A|1
FREE_INITIAL|3|6|H5,H1,T,H2,J,H3|1
FREE_INITIAL|3|6|H5,H2,H2,H3,J,H1|1
FREE_INITIAL|3|6|H5,H2,H2,Q,H1,J|1
FREE_INITIAL|3|6|H5,H2,H2,T,T,T|1
FREE_INITIAL|3|6|H5,H2,H3,Q,Q,K|1
FREE_INITIAL|3|6|H5,H2,J,A,Q,Q|1
FREE_INITIAL|3|6|H5,H2,Q,Q,T,T|1
FREE_INITIAL|3|6|H5,H3,H3,Q,T,A|1
FREE_INITIAL|3|6|H5,H3,H4,J,A,T|1
FREE_INITIAL|3|6|H5,H3,K,H2,Q,T|1
FREE_INITIAL|3|6|H5,H5,A,A,A,K|1
FREE_INITIAL|3|6|H5,H5,H1,H2,H2,H4|1
FREE_INITIAL|3|6|H5,H5,H1,H3,Q,H2|1
FREE_INITIAL|3|6|H5,H5,H2,J,A,H3|1
FREE_INITIAL|3|6|H5,H5,H2,T,H4,H3|1
FREE_INITIAL|3|6|H5,H5,H3,A,A,K|1
FREE_INITIAL|3|6|H5,H5,H3,T,T,H1|1
FREE_INITIAL|3|6|H5,H5,H4,J,J,H2|1
FREE_INITIAL|3|6|H5,H5,H5,H4,H2,K|1
FREE_INITIAL|3|6|H5,H5,H5,H5,H4,H4|1
FREE_INITIAL|3|6|H5,H5,H5,H5,H5,H5|1
FREE_INITIAL|3|6|H5,H5,J,J,J,Q|1
FREE_INITIAL|3|6|H5,H5,K,K,H1,H4|1
FREE_INITIAL|3|6|H5,H5,K,Q,T,T|1
FREE_INITIAL|3|6|H5,H5,Q,H3,J,J|1
FREE_INITIAL|3|6|H5,H5,T,A,J,J|1
FREE_INITIAL|3|6|H5,H5,T,H2,H2,H2|1
FREE_INITIAL|3|6|H5,H5,T,H3,A,H2|1
FREE_INITIAL|3|6|H5,H5,T,J,J,Q|1
FREE_INITIAL|3|6|H5,H5,X7,Q,Q,H3|1
FREE_INITIAL|3|6|H5,J,H1,H3,T,Q|1
FREE_INITIAL|3|6|H5,J,J,H2,K,H1|1
FREE_INITIAL|3|6|H5,J,J,H3,A,H4|1
FREE_INITIAL|3|6|H5,J,J,H4,Q,K|1
FREE_INITIAL|3|6|H5,K,H2,H3,H3,A|1
FREE_INITIAL|3|6|H5,K,K,Q,H4,H2|1
FREE_INITIAL|3|6|H5,Q,A,J,H4,H1|1
FREE_INITIAL|3|6|H5,Q,H3,J,J,H4|1
FREE_INITIAL|3|6|H5,T,H3,A,Scat,Q|1
FREE_INITIAL|3|6|H5,T,H3,H3,H3,H3|1
FREE_INITIAL|3|6|H5,T,H4,H3,K,Q|1
FREE_INITIAL|3|6|H5,T,K,H4,H4,Q|1
FREE_INITIAL|3|6|H5,T,T,H1,H4,J|1
FREE_INITIAL|3|6|H5,T,X15,H1,H3,H1|1
FREE_INITIAL|3|6|J,A,H1,H3,H5,T|1
FREE_INITIAL|3|6|J,A,H1,H5,K,H3|1
FREE_INITIAL|3|6|J,A,H4,H5,H1,H1|1
FREE_INITIAL|3|6|J,A,H5,Q,X5,H1|1
FREE_INITIAL|3|6|J,A,Scat,H5,T,H2|1
FREE_INITIAL|3|6|J,A,T,H1,K,K|1
FREE_INITIAL|3|6|J,H1,A,A,A,Scat|1
FREE_INITIAL|3|6|J,H1,H4,H4,Q,K|1
FREE_INITIAL|3|6|J,H1,H5,H5,K,H2|1
FREE_INITIAL|3|6|J,H1,Q,T,A,H5|1
FREE_INITIAL|3|6|J,H2,H2,H1,H1,H1|1
FREE_INITIAL|3|6|J,H2,K,A,H4,H5|1
FREE_INITIAL|3|6|J,H2,T,H1,H1,H1|1
FREE_INITIAL|3|6|J,H3,H2,Q,Q,H1|1
FREE_INITIAL|3|6|J,H3,H3,H3,H2,H2|1
FREE_INITIAL|3|6|J,H3,H3,X7,K,T|1
FREE_INITIAL|3|6|J,H3,H5,H5,H4,H4|1
FREE_INITIAL|3|6|J,H4,H4,H4,H5,Q|1
FREE_INITIAL|3|6|J,H5,A,Q,Q,T|1
FREE_INITIAL|3|6|J,H5,H5,H5,H5,A|1
FREE_INITIAL|3|6|J,J,A,H3,Scat,H1|1
FREE_INITIAL|3|6|J,J,H1,H2,A,T|1
FREE_INITIAL|3|6|J,J,H1,H5,H5,Q|1
FREE_INITIAL|3|6|J,J,H4,H2,H2,A|1
FREE_INITIAL|3|6|J,J,H4,H4,H4,H5|1
FREE_INITIAL|3|6|J,J,H5,H5,H5,H4|1
FREE_INITIAL|3|6|J,J,J,Q,H3,H3|1
FREE_INITIAL|3|6|J,J,J,T,T,H1|1
FREE_INITIAL|3|6|J,J,K,H5,A,H3|1
FREE_INITIAL|3|6|J,J,Q,H3,H2,H4|1
FREE_INITIAL|3|6|J,J,T,A,H4,Q|1
FREE_INITIAL|3|6|J,J,T,H3,H3,H5|1
FREE_INITIAL|3|6|J,K,H2,T,H3,Q|1
FREE_INITIAL|3|6|J,K,H5,T,H3,H3|1
FREE_INITIAL|3|6|J,K,K,Q,T,H2|1
FREE_INITIAL|3|6|J,K,Q,H1,H1,H1|1
FREE_INITIAL|3|6|J,K,Q,H2,H5,H1|1
FREE_INITIAL|3|6|J,Q,A,H2,H2,H1|1
FREE_INITIAL|3|6|J,Q,H2,H1,T,H4|1
FREE_INITIAL|3|6|J,Q,H3,H3,K,X5|1
FREE_INITIAL|3|6|J,Q,H5,H1,K,K|1
FREE_INITIAL|3|6|J,Q,K,T,A,H1|1
FREE_INITIAL|3|6|J,Q,Q,Q,H1,K|1
FREE_INITIAL|3|6|J,Q,Q,Q,K,K|1
FREE_INITIAL|3|6|J,T,T,H5,H2,Q|1
FREE_INITIAL|3|6|J,T,T,Q,H2,H2|1
FREE_INITIAL|3|6|J,T,T,T,K,H2|1
FREE_INITIAL|3|6|J,X5,H4,T,H5,H3|1
FREE_INITIAL|3|6|K,H1,H1,H2,J,H4|1
FREE_INITIAL|3|6|K,H1,H1,Q,H4,J|1
FREE_INITIAL|3|6|K,H1,H2,A,H4,J|1
FREE_INITIAL|3|6|K,H2,H2,A,J,H3|1
FREE_INITIAL|3|6|K,H2,H2,H1,J,A|1
FREE_INITIAL|3|6|K,H2,H5,T,H1,H1|1
FREE_INITIAL|3|6|K,H2,Q,Q,H4,J|1
FREE_INITIAL|3|6|K,H2,T,T,H5,H3|1
FREE_INITIAL|3|6|K,H3,A,Q,H4,J|1
FREE_INITIAL|3|6|K,H3,H1,Q,H4,J|1
FREE_INITIAL|3|6|K,H3,T,H5,H2,H2|1
FREE_INITIAL|3|6|K,H4,H4,Q,Q,H1|1
FREE_INITIAL|3|6|K,H4,H4,T,H3,Q|1
FREE_INITIAL|3|6|K,H4,H4,X7,T,H1|1
FREE_INITIAL|3|6|K,H5,H2,H2,H2,H1|1
FREE_INITIAL|3|6|K,H5,H2,H2,Q,Q|1
FREE_INITIAL|3|6|K,H5,J,A,H3,H3|1
FREE_INITIAL|3|6|K,J,H1,H2,H5,T|1
FREE_INITIAL|3|6|K,J,H5,H4,A,A|1
FREE_INITIAL|3|6|K,J,J,H2,H5,H5|1
FREE_INITIAL|3|6|K,J,Q,A,H4,H4|1
FREE_INITIAL|3|6|K,K,H1,T,H5,H3|1
FREE_INITIAL|3|6|K,K,H2,H3,J,A|1
FREE_INITIAL|3|6|K,K,H4,H4,H4,J|1
FREE_INITIAL|3|6|K,K,H4,Q,T,T|1
FREE_INITIAL|3|6|K,K,H4,T,H5,H2|1
FREE_INITIAL|3|6|K,K,H5,Q,H1,H4|1
FREE_INITIAL|3|6|K,K,H5,T,H3,A|1
FREE_INITIAL|3|6|K,K,H5,X5,H3,A|1
FREE_INITIAL|3|6|K,K,K,A,J,H4|1
FREE_INITIAL|3|6|K,K,K,H3,A,J|1
FREE_INITIAL|3|6|K,K,Q,J,J,J|1
FREE_INITIAL|3|6|K,K,T,A,H2,H2|1
FREE_INITIAL|3|6|K,K,T,Q,Q,H2|1
FREE_INITIAL|3|6|K,K,T,T,H3,H3|1
FREE_INITIAL|3|6|K,K,T,T,H4,H1|1
FREE_INITIAL|3|6|K,Q,H4,H1,H1,A|1
FREE_INITIAL|3|6|K,Q,Q,Q,H2,H1|1
FREE_INITIAL|3|6|K,T,H3,H3,Q,H4|1
FREE_INITIAL|3|6|K,T,Q,H1,H2,A|1
FREE_INITIAL|3|6|Q,A,A,H5,H5,K|1
FREE_INITIAL|3|6|Q,A,H1,H4,K,H5|1
FREE_INITIAL|3|6|Q,H1,H1,H1,H4,H4|1
FREE_INITIAL|3|6|Q,H1,H1,H1,T,H3|1
FREE_INITIAL|3|6|Q,H1,H4,K,H5,H3|1
FREE_INITIAL|3|6|Q,H1,J,T,T,T|1
FREE_INITIAL|3|6|Q,H2,A,K,Scat,H3|1
FREE_INITIAL|3|6|Q,H2,H1,H1,A,A|1
FREE_INITIAL|3|6|Q,H2,J,H1,H3,H3|1
FREE_INITIAL|3|6|Q,H2,K,K,A,H3|1
FREE_INITIAL|3|6|Q,H3,H2,T,T,H1|1
FREE_INITIAL|3|6|Q,H3,K,H4,J,H5|1
FREE_INITIAL|3|6|Q,H4,A,A,H3,H1|1
FREE_INITIAL|3|6|Q,H4,H1,J,A,K|1
FREE_INITIAL|3|6|Q,H4,H2,H2,H1,H5|1
FREE_INITIAL|3|6|Q,H4,H4,H2,H1,K|1
FREE_INITIAL|3|6|Q,H4,J,H3,T,H5|1
FREE_INITIAL|3|6|Q,H5,A,Scat,K,T|1
FREE_INITIAL|3|6|Q,H5,H4,H4,H4,K|1
FREE_INITIAL|3|6|Q,J,J,H3,H3,H3|1
FREE_INITIAL|3|6|Q,K,H1,H4,H4,H4|1
FREE_INITIAL|3|6|Q,K,H4,A,H5,H1|1
FREE_INITIAL|3|6|Q,K,H5,H5,H5,H5|1
FREE_INITIAL|3|6|Q,K,J,T,X5,H2|1
FREE_INITIAL|3|6|Q,K,K,H5,H5,H5|1
FREE_INITIAL|3|6|Q,K,K,J,T,A|1
FREE_INITIAL|3|6|Q,K,T,H4,H5,H5|1
FREE_INITIAL|3|6|Q,Q,A,K,H3,T|1
FREE_INITIAL|3|6|Q,Q,H1,H1,H1,H3|1
FREE_INITIAL|3|6|Q,Q,H1,H1,H4,H2|1
FREE_INITIAL|3|6|Q,Q,H1,K,K,H5|1
FREE_INITIAL|3|6|Q,Q,H2,A,J,H5|1
FREE_INITIAL|3|6|Q,Q,J,K,T,T|1
FREE_INITIAL|3|6|Q,Q,K,K,K,H1|1
FREE_INITIAL|3|6|Q,Q,Q,A,T,H2|1
FREE_INITIAL|3|6|Q,Q,Q,H4,H3,A|1
FREE_INITIAL|3|6|Q,Q,Q,H4,K,H2|1
FREE_INITIAL|3|6|Q,Q,Q,Q,H1,T|1
FREE_INITIAL|3|6|Q,T,J,J,J,H3|1
FREE_INITIAL|3|6|Q,T,J,J,J,J|1
FREE_INITIAL|3|6|Q,T,T,K,K,A|1
FREE_INITIAL|3|6|Q,T,T,T,H5,J|1
FREE_INITIAL|3|6|Q,X5,A,H2,J,H1|1
FREE_INITIAL|3|6|Q,X5,H2,H2,H2,K|1
FREE_INITIAL|3|6|Scat,A,K,K,H3,H2|1
FREE_INITIAL|3|6|Scat,H3,H1,H2,H2,J|1
FREE_INITIAL|3|6|Scat,J,K,T,T,T|1
FREE_INITIAL|3|6|Scat,Q,T,T,A,A|1
FREE_INITIAL|3|6|T,H1,A,A,H4,H3|1
FREE_INITIAL|3|6|T,H1,H1,A,A,A|1
FREE_INITIAL|3|6|T,H1,H1,H1,H1,H4|1
FREE_INITIAL|3|6|T,H1,H1,H1,H1,K|1
FREE_INITIAL|3|6|T,H1,H1,J,Q,H3|1
FREE_INITIAL|3|6|T,H1,H5,H2,H4,Q|1
FREE_INITIAL|3|6|T,H1,J,Q,H5,H2|1
FREE_INITIAL|3|6|T,H1,K,K,H4,H4|1
FREE_INITIAL|3|6|T,H2,H1,K,H3,A|1
FREE_INITIAL|3|6|T,H3,H5,K,A,Q|1
FREE_INITIAL|3|6|T,H3,J,Q,H1,H1|1
FREE_INITIAL|3|6|T,H3,K,H1,Q,Q|1
FREE_INITIAL|3|6|T,H4,A,Q,H3,H3|1
FREE_INITIAL|3|6|T,H4,H4,H4,H3,A|1
FREE_INITIAL|3|6|T,H4,H4,H4,K,K|1
FREE_INITIAL|3|6|T,H4,X7,Q,J,K|1
FREE_INITIAL|3|6|T,H5,H1,H1,H1,H1|1
FREE_INITIAL|3|6|T,H5,H1,H2,H4,H3|1
FREE_INITIAL|3|6|T,H5,H4,H4,H2,A|1
FREE_INITIAL|3|6|T,J,A,A,H2,H5|1
FREE_INITIAL|3|6|T,J,H5,A,H3,H1|1
FREE_INITIAL|3|6|T,J,J,H4,A,K|1
FREE_INITIAL|3|6|T,J,J,Q,H5,A|1
FREE_INITIAL|3|6|T,K,H3,H1,H5,H4|1
FREE_INITIAL|3|6|T,K,H4,H4,H1,H1|1
FREE_INITIAL|3|6|T,K,H5,H2,Q,H4|1
FREE_INITIAL|3|6|T,K,K,H5,J,J|1
FREE_INITIAL|3|6|T,K,K,K,H3,H1|1
FREE_INITIAL|3|6|T,K,K,Q,H4,H3|1
FREE_INITIAL|3|6|T,K,X7,Q,Q,J|1
FREE_INITIAL|3|6|T,Q,H4,H4,H4,H4|1
FREE_INITIAL|3|6|T,T,A,H1,Q,H3|1
FREE_INITIAL|3|6|T,T,A,H4,H4,H4|1
FREE_INITIAL|3|6|T,T,H1,H1,Q,H2|1
FREE_INITIAL|3|6|T,T,H3,H5,H1,A|1
FREE_INITIAL|3|6|T,T,H5,H4,H4,H1|1
FREE_INITIAL|3|6|T,T,H5,H5,H5,H5|1
FREE_INITIAL|3|6|T,T,Q,H2,J,H1|1
FREE_INITIAL|3|6|T,T,T,Q,H3,J|1
FREE_INITIAL|3|6|T,T,T,T,K,K|1
FREE_INITIAL|3|6|T,X5,J,J,J,K|1
FREE_INITIAL|3|6|T,X7,H5,Q,K,H4|1
FREE_INITIAL|3|6|X5,H3,H1,H1,Q,A|1
FREE_INITIAL|3|6|X5,J,J,H4,H4,T|1
FREE_INITIAL|3|6|X7,A,A,H4,H4,T|1
FREE_INITIAL|3|6|X7,Q,H1,J,J,H4|1
FREE_INITIAL|4|6|A,A,A,H1,H4,H2|1
FREE_INITIAL|4|6|A,A,A,H3,H3,H3|1
FREE_INITIAL|4|6|A,A,A,T,H2,H3|1
FREE_INITIAL|4|6|A,A,A,T,T,Q|1
FREE_INITIAL|4|6|A,A,H1,H4,T,H5|1
FREE_INITIAL|4|6|A,A,H1,Q,Q,Q|1
FREE_INITIAL|4|6|A,A,H4,J,H1,Q|1
FREE_INITIAL|4|6|A,A,J,H3,H4,Q|1
FREE_INITIAL|4|6|A,A,K,Q,Q,T|1
FREE_INITIAL|4|6|A,A,Q,H5,H1,H4|1
FREE_INITIAL|4|6|A,H1,H3,J,K,H5|1
FREE_INITIAL|4|6|A,H1,Q,Q,Scat,H4|1
FREE_INITIAL|4|6|A,H2,H3,H3,H1,K|1
FREE_INITIAL|4|6|A,H2,H3,H3,H3,H3|1
FREE_INITIAL|4|6|A,H2,H5,H1,T,K|1
FREE_INITIAL|4|6|A,H2,K,Q,Q,H5|1
FREE_INITIAL|4|6|A,H3,J,H4,H4,H4|1
FREE_INITIAL|4|6|A,H3,K,K,T,T|1
FREE_INITIAL|4|6|A,H3,Q,H4,H4,K|1
FREE_INITIAL|4|6|A,H4,H4,K,T,H1|1
FREE_INITIAL|4|6|A,H4,H5,H1,H3,Q|1
FREE_INITIAL|4|6|A,H4,H5,Q,Q,H3|1
FREE_INITIAL|4|6|A,H5,H1,J,Scat,H2|1
FREE_INITIAL|4|6|A,H5,H5,J,Q,H1|1
FREE_INITIAL|4|6|A,H5,J,J,H1,H4|1
FREE_INITIAL|4|6|A,J,Q,H4,H4,H5|1
FREE_INITIAL|4|6|A,J,T,K,K,H1|1
FREE_INITIAL|4|6|A,K,H4,H3,X15,H5|1
FREE_INITIAL|4|6|A,K,H4,H4,H4,H4|1
FREE_INITIAL|4|6|A,K,J,J,H3,H3|1
FREE_INITIAL|4|6|A,K,K,H1,H1,H2|1
FREE_INITIAL|4|6|A,K,K,Q,Q,H2|1
FREE_INITIAL|4|6|A,Q,H1,H3,H3,J|1
FREE_INITIAL|4|6|A,Q,H1,H5,H4,J|1
FREE_INITIAL|4|6|A,T,H2,K,H1,J|1
FREE_INITIAL|4|6|H1,A,A,J,J,Q|1
FREE_INITIAL|4|6|H1,A,A,T,H2,H2|1
FREE_INITIAL|4|6|H1,A,H3,H4,J,J|1
FREE_INITIAL|4|6|H1,A,J,K,H2,H3|1
FREE_INITIAL|4|6|H1,A,Q,H4,H5,T|1
FREE_INITIAL|4|6|H1,H1,A,A,H2,K|1
FREE_INITIAL|4|6|H1,H1,H1,A,H4,J|1
FREE_INITIAL|4|6|H1,H1,H1,H1,H1,Q|1
FREE_INITIAL|4|6|H1,H1,H1,H1,H4,A|1
FREE_INITIAL|4|6|H1,H1,H1,H3,Q,Q|1
FREE_INITIAL|4|6|H1,H1,H2,H4,K,K|1
FREE_INITIAL|4|6|H1,H1,H5,H4,J,A|1
FREE_INITIAL|4|6|H1,H1,H5,H5,K,H4|1
FREE_INITIAL|4|6|H1,H1,J,H5,H5,H3|1
FREE_INITIAL|4|6|H1,H1,K,H5,T,T|1
FREE_INITIAL|4|6|H1,H1,Q,Q,J,A|1
FREE_INITIAL|4|6|H1,H1,T,H4,H4,H5|1
FREE_INITIAL|4|6|H1,H2,A,H3,T,H5|1
FREE_INITIAL|4|6|H1,H2,A,K,Q,J|1
FREE_INITIAL|4|6|H1,H2,H2,H2,H2,H2|1
FREE_INITIAL|4|6|H1,H2,H4,H3,H3,K|1
FREE_INITIAL|4|6|H1,H2,H5,H3,A,A|1
FREE_INITIAL|4|6|H1,H2,H5,H3,K,H4|1
FREE_INITIAL|4|6|H1,H2,J,A,K,Q|1
FREE_INITIAL|4|6|H1,H2,Scat,H4,H3,J|1
FREE_INITIAL|4|6|H1,H2,X7,J,H4,H4|1
FREE_INITIAL|4|6|H1,H3,H3,H3,A,Q|1
FREE_INITIAL|4|6|H1,H3,H3,H3,H3,H3|1
FREE_INITIAL|4|6|H1,H3,H5,H5,H4,J|1
FREE_INITIAL|4|6|H1,H3,T,H5,H5,H2|1
FREE_INITIAL|4|6|H1,H5,H3,H2,T,Q|1
FREE_INITIAL|4|6|H1,H5,H5,H3,Q,A|1
FREE_INITIAL|4|6|H1,H5,H5,T,T,Q|1
FREE_INITIAL|4|6|H1,H5,K,Q,T,A|1
FREE_INITIAL|4|6|H1,H5,T,T,Q,Q|1
FREE_INITIAL|4|6|H1,J,A,A,A,H2|1
FREE_INITIAL|4|6|H1,J,H2,K,Q,Q|1
FREE_INITIAL|4|6|H1,J,H2,Q,Q,K|1
FREE_INITIAL|4|6|H1,J,H4,K,K,T|1
FREE_INITIAL|4|6|H1,J,H5,H5,A,A|1
FREE_INITIAL|4|6|H1,K,H4,H5,T,T|1
FREE_INITIAL|4|6|H1,K,K,J,J,Q|1
FREE_INITIAL|4|6|H1,K,Scat,J,H3,H4|1
FREE_INITIAL|4|6|H1,Q,H3,H2,H2,H2|1
FREE_INITIAL|4|6|H1,Q,K,H3,H3,T|1
FREE_INITIAL|4|6|H1,T,H4,H4,H4,Scat|1
FREE_INITIAL|4|6|H1,T,Q,K,J,J|1
FREE_INITIAL|4|6|H1,T,T,T,H5,H4|1
FREE_INITIAL|4|6|H1,X5,A,H4,Q,Q|1
FREE_INITIAL|4|6|H2,A,A,A,Q,H1|1
FREE_INITIAL|4|6|H2,A,H3,H3,T,J|1
FREE_INITIAL|4|6|H2,A,H4,Q,Q,H3|1
FREE_INITIAL|4|6|H2,H1,H4,K,J,J|1
FREE_INITIAL|4|6|H2,H1,K,H4,A,Q|1
FREE_INITIAL|4|6|H2,H1,T,H5,H4,H3|1
FREE_INITIAL|4|6|H2,H1,T,Q,H4,K|1
FREE_INITIAL|4|6|H2,H2,A,H1,K,H3|1
FREE_INITIAL|4|6|H2,H2,A,H3,H1,K|1
FREE_INITIAL|4|6|H2,H2,H1,H4,J,T|1
FREE_INITIAL|4|6|H2,H2,H1,K,Q,J|1
FREE_INITIAL|4|6|H2,H2,H2,H1,K,H3|1
FREE_INITIAL|4|6|H2,H2,H2,H2,H2,H3|1
FREE_INITIAL|4|6|H2,H2,H2,H4,Q,A|1
FREE_INITIAL|4|6|H2,H2,H2,K,H3,H1|1
FREE_INITIAL|4|6|H2,H2,H2,Q,T,A|1
FREE_INITIAL|4|6|H2,H2,H5,J,J,J|1
FREE_INITIAL|4|6|H2,H2,J,H1,H1,H4|1
FREE_INITIAL|4|6|H2,H2,K,K,K,H5|1
FREE_INITIAL|4|6|H2,H2,K,X15,H1,H1|1
FREE_INITIAL|4|6|H2,H2,Q,K,T,H3|1
FREE_INITIAL|4|6|H2,H2,T,H3,H4,A|1
FREE_INITIAL|4|6|H2,H3,A,A,H5,H5|1
FREE_INITIAL|4|6|H2,H3,H3,K,H1,H1|1
FREE_INITIAL|4|6|H2,H3,H3,K,K,K|1
FREE_INITIAL|4|6|H2,H3,H4,Q,T,A|1
FREE_INITIAL|4|6|H2,H3,Q,H1,H1,A|1
